,epoch,step,reward,done,action,evaluation_state
67467,5079.0,12.0,0.0,1.0,0.0,1.0
67468,5080.0,0.0,1.0,0.0,1.0,0.0
67469,5080.0,1.0,1.0,0.0,2.0,0.0
67470,5080.0,2.0,1.0,0.0,0.0,0.0
67471,5080.0,3.0,1.0,0.0,1.0,0.0
67472,5080.0,4.0,1.0,0.0,1.0,0.0
67473,5080.0,5.0,1.0,0.0,0.0,0.0
67474,5080.0,6.0,1.0,0.0,0.0,0.0
67475,5080.0,7.0,1.0,0.0,2.0,0.0
67476,5080.0,8.0,1.0,0.0,1.0,0.0
67477,5080.0,9.0,1.0,0.0,1.0,0.0
67478,5080.0,10.0,1.0,0.0,0.0,0.0
67479,5080.0,11.0,1.0,0.0,0.0,0.0
67480,5080.0,12.0,1.0,0.0,1.0,0.0
67481,5080.0,13.0,1.0,0.0,0.0,0.0
67482,5080.0,14.0,1.0,0.0,1.0,0.0
67483,5080.0,15.0,1.0,0.0,2.0,0.0
67484,5080.0,16.0,1.0,0.0,0.0,0.0
67485,5080.0,17.0,1.0,0.0,2.0,0.0
67486,5080.0,18.0,1.0,0.0,1.0,0.0
67487,5080.0,19.0,1.0,0.0,1.0,0.0
67488,5080.0,20.0,1.0,0.0,1.0,0.0
67489,5080.0,21.0,1.0,0.0,0.0,0.0
67490,5080.0,22.0,1.0,0.0,0.0,0.0
67491,5080.0,23.0,1.0,0.0,0.0,0.0
67492,5080.0,24.0,1.0,0.0,2.0,0.0
67493,5080.0,25.0,1.0,0.0,1.0,0.0
67494,5080.0,26.0,1.0,0.0,2.0,0.0
67495,5080.0,27.0,1.0,0.0,1.0,0.0
67496,5080.0,28.0,1.0,0.0,2.0,0.0
67497,5080.0,29.0,1.0,0.0,0.0,0.0
67498,5080.0,30.0,1.0,0.0,2.0,0.0
67499,5080.0,31.0,0.0,1.0,1.0,0.0
67500,5081.0,0.0,1.0,0.0,1.0,1.0
67501,5081.0,1.0,1.0,0.0,2.0,1.0
67502,5081.0,2.0,1.0,0.0,0.0,1.0
67503,5081.0,3.0,1.0,0.0,1.0,1.0
67504,5081.0,4.0,1.0,0.0,2.0,1.0
67505,5081.0,5.0,1.0,0.0,1.0,1.0
67506,5081.0,6.0,1.0,0.0,0.0,1.0
67507,5081.0,7.0,1.0,0.0,0.0,1.0
67508,5081.0,8.0,1.0,0.0,2.0,1.0
67509,5081.0,9.0,1.0,0.0,1.0,1.0
67510,5081.0,10.0,1.0,0.0,1.0,1.0
67511,5081.0,11.0,1.0,0.0,0.0,1.0
67512,5081.0,12.0,1.0,0.0,0.0,1.0
67513,5081.0,13.0,0.0,1.0,1.0,1.0
67514,5082.0,0.0,1.0,0.0,1.0,0.0
67515,5082.0,1.0,1.0,0.0,2.0,0.0
67516,5082.0,2.0,1.0,0.0,0.0,0.0
67517,5082.0,3.0,1.0,0.0,1.0,0.0
67518,5082.0,4.0,1.0,0.0,1.0,0.0
67519,5082.0,5.0,1.0,0.0,0.0,0.0
67520,5082.0,6.0,1.0,0.0,0.0,0.0
67521,5082.0,7.0,1.0,0.0,2.0,0.0
67522,5082.0,8.0,1.0,0.0,1.0,0.0
67523,5082.0,9.0,1.0,0.0,1.0,0.0
67524,5082.0,10.0,1.0,0.0,0.0,0.0
67525,5082.0,11.0,1.0,0.0,0.0,0.0
67526,5082.0,12.0,1.0,0.0,1.0,0.0
67527,5082.0,13.0,1.0,0.0,0.0,0.0
67528,5082.0,14.0,1.0,0.0,2.0,0.0
67529,5082.0,15.0,1.0,0.0,1.0,0.0
67530,5082.0,16.0,1.0,0.0,2.0,0.0
67531,5082.0,17.0,1.0,0.0,0.0,0.0
67532,5082.0,18.0,1.0,0.0,1.0,0.0
67533,5082.0,19.0,1.0,0.0,1.0,0.0
67534,5082.0,20.0,1.0,0.0,1.0,0.0
67535,5082.0,21.0,1.0,0.0,2.0,0.0
67536,5082.0,22.0,0.0,1.0,0.0,0.0
67537,5083.0,0.0,1.0,0.0,1.0,1.0
67538,5083.0,1.0,1.0,0.0,2.0,1.0
67539,5083.0,2.0,1.0,0.0,0.0,1.0
67540,5083.0,3.0,1.0,0.0,1.0,1.0
67541,5083.0,4.0,1.0,0.0,2.0,1.0
67542,5083.0,5.0,1.0,0.0,1.0,1.0
67543,5083.0,6.0,1.0,0.0,0.0,1.0
67544,5083.0,7.0,1.0,0.0,0.0,1.0
67545,5083.0,8.0,1.0,0.0,2.0,1.0
67546,5083.0,9.0,1.0,0.0,1.0,1.0
67547,5083.0,10.0,1.0,0.0,1.0,1.0
67548,5083.0,11.0,1.0,0.0,0.0,1.0
67549,5083.0,12.0,0.0,1.0,0.0,1.0
67550,5084.0,0.0,1.0,0.0,1.0,0.0
67551,5084.0,1.0,1.0,0.0,2.0,0.0
67552,5084.0,2.0,1.0,0.0,0.0,0.0
67553,5084.0,3.0,1.0,0.0,1.0,0.0
67554,5084.0,4.0,1.0,0.0,1.0,0.0
67555,5084.0,5.0,1.0,0.0,0.0,0.0
67556,5084.0,6.0,1.0,0.0,0.0,0.0
67557,5084.0,7.0,1.0,0.0,2.0,0.0
67558,5084.0,8.0,1.0,0.0,1.0,0.0
67559,5084.0,9.0,1.0,0.0,1.0,0.0
67560,5084.0,10.0,1.0,0.0,0.0,0.0
67561,5084.0,11.0,1.0,0.0,0.0,0.0
67562,5084.0,12.0,1.0,0.0,1.0,0.0
67563,5084.0,13.0,1.0,0.0,2.0,0.0
67564,5084.0,14.0,1.0,0.0,0.0,0.0
67565,5084.0,15.0,1.0,0.0,2.0,0.0
67566,5084.0,16.0,1.0,0.0,2.0,0.0
67567,5084.0,17.0,1.0,0.0,1.0,0.0
67568,5084.0,18.0,0.0,1.0,2.0,0.0
67569,5085.0,0.0,1.0,0.0,1.0,1.0
67570,5085.0,1.0,1.0,0.0,2.0,1.0
67571,5085.0,2.0,1.0,0.0,0.0,1.0
67572,5085.0,3.0,1.0,0.0,1.0,1.0
67573,5085.0,4.0,1.0,0.0,2.0,1.0
67574,5085.0,5.0,1.0,0.0,1.0,1.0
67575,5085.0,6.0,1.0,0.0,0.0,1.0
67576,5085.0,7.0,1.0,0.0,0.0,1.0
67577,5085.0,8.0,1.0,0.0,2.0,1.0
67578,5085.0,9.0,1.0,0.0,1.0,1.0
67579,5085.0,10.0,1.0,0.0,1.0,1.0
67580,5085.0,11.0,1.0,0.0,0.0,1.0
67581,5085.0,12.0,0.0,1.0,0.0,1.0
67582,5086.0,0.0,1.0,0.0,1.0,0.0
67583,5086.0,1.0,1.0,0.0,2.0,0.0
67584,5086.0,2.0,1.0,0.0,0.0,0.0
67585,5086.0,3.0,1.0,0.0,1.0,0.0
67586,5086.0,4.0,1.0,0.0,1.0,0.0
67587,5086.0,5.0,1.0,0.0,0.0,0.0
67588,5086.0,6.0,1.0,0.0,0.0,0.0
67589,5086.0,7.0,1.0,0.0,2.0,0.0
67590,5086.0,8.0,1.0,0.0,1.0,0.0
67591,5086.0,9.0,1.0,0.0,1.0,0.0
67592,5086.0,10.0,1.0,0.0,0.0,0.0
67593,5086.0,11.0,1.0,0.0,0.0,0.0
67594,5086.0,12.0,1.0,0.0,1.0,0.0
67595,5086.0,13.0,1.0,0.0,2.0,0.0
67596,5086.0,14.0,1.0,0.0,0.0,0.0
67597,5086.0,15.0,1.0,0.0,2.0,0.0
67598,5086.0,16.0,1.0,0.0,1.0,0.0
67599,5086.0,17.0,1.0,0.0,0.0,0.0
67600,5086.0,18.0,1.0,0.0,1.0,0.0
67601,5086.0,19.0,1.0,0.0,1.0,0.0
67602,5086.0,20.0,1.0,0.0,1.0,0.0
67603,5086.0,21.0,1.0,0.0,0.0,0.0
67604,5086.0,22.0,1.0,0.0,0.0,0.0
67605,5086.0,23.0,1.0,0.0,0.0,0.0
67606,5086.0,24.0,1.0,0.0,1.0,0.0
67607,5086.0,25.0,1.0,0.0,0.0,0.0
67608,5086.0,26.0,1.0,0.0,2.0,0.0
67609,5086.0,27.0,1.0,0.0,1.0,0.0
67610,5086.0,28.0,1.0,0.0,2.0,0.0
67611,5086.0,29.0,1.0,0.0,0.0,0.0
67612,5086.0,30.0,1.0,0.0,1.0,0.0
67613,5086.0,31.0,1.0,0.0,0.0,0.0
67614,5086.0,32.0,1.0,0.0,2.0,0.0
67615,5086.0,33.0,0.0,1.0,0.0,0.0
67616,5087.0,0.0,1.0,0.0,1.0,1.0
67617,5087.0,1.0,1.0,0.0,2.0,1.0
67618,5087.0,2.0,1.0,0.0,0.0,1.0
67619,5087.0,3.0,1.0,0.0,1.0,1.0
67620,5087.0,4.0,1.0,0.0,2.0,1.0
67621,5087.0,5.0,1.0,0.0,1.0,1.0
67622,5087.0,6.0,1.0,0.0,0.0,1.0
67623,5087.0,7.0,1.0,0.0,0.0,1.0
67624,5087.0,8.0,1.0,0.0,2.0,1.0
67625,5087.0,9.0,1.0,0.0,1.0,1.0
67626,5087.0,10.0,1.0,0.0,1.0,1.0
67627,5087.0,11.0,1.0,0.0,0.0,1.0
67628,5087.0,12.0,0.0,1.0,0.0,1.0
67629,5088.0,0.0,1.0,0.0,2.0,0.0
67630,5088.0,1.0,1.0,0.0,0.0,0.0
67631,5088.0,2.0,1.0,0.0,1.0,0.0
67632,5088.0,3.0,1.0,0.0,0.0,0.0
67633,5088.0,4.0,1.0,0.0,2.0,0.0
67634,5088.0,5.0,0.0,1.0,0.0,0.0
67635,5089.0,0.0,1.0,0.0,1.0,1.0
67636,5089.0,1.0,1.0,0.0,2.0,1.0
67637,5089.0,2.0,1.0,0.0,0.0,1.0
67638,5089.0,3.0,1.0,0.0,1.0,1.0
67639,5089.0,4.0,1.0,0.0,2.0,1.0
67640,5089.0,5.0,1.0,0.0,1.0,1.0
67641,5089.0,6.0,1.0,0.0,0.0,1.0
67642,5089.0,7.0,1.0,0.0,0.0,1.0
67643,5089.0,8.0,1.0,0.0,2.0,1.0
67644,5089.0,9.0,1.0,0.0,1.0,1.0
67645,5089.0,10.0,1.0,0.0,1.0,1.0
67646,5089.0,11.0,1.0,0.0,0.0,1.0
67647,5089.0,12.0,1.0,0.0,0.0,1.0
67648,5089.0,13.0,0.0,1.0,1.0,1.0
67649,5090.0,0.0,1.0,0.0,1.0,0.0
67650,5090.0,1.0,1.0,0.0,2.0,0.0
67651,5090.0,2.0,1.0,0.0,0.0,0.0
67652,5090.0,3.0,1.0,0.0,1.0,0.0
67653,5090.0,4.0,1.0,0.0,1.0,0.0
67654,5090.0,5.0,1.0,0.0,0.0,0.0
67655,5090.0,6.0,1.0,0.0,0.0,0.0
67656,5090.0,7.0,1.0,0.0,2.0,0.0
67657,5090.0,8.0,1.0,0.0,1.0,0.0
67658,5090.0,9.0,1.0,0.0,1.0,0.0
67659,5090.0,10.0,1.0,0.0,0.0,0.0
67660,5090.0,11.0,1.0,0.0,0.0,0.0
67661,5090.0,12.0,1.0,0.0,2.0,0.0
67662,5090.0,13.0,1.0,0.0,2.0,0.0
67663,5090.0,14.0,1.0,0.0,2.0,0.0
67664,5090.0,15.0,1.0,0.0,1.0,0.0
67665,5090.0,16.0,1.0,0.0,2.0,0.0
67666,5090.0,17.0,1.0,0.0,0.0,0.0
67667,5090.0,18.0,1.0,0.0,1.0,0.0
67668,5090.0,19.0,1.0,0.0,1.0,0.0
67669,5090.0,20.0,1.0,0.0,2.0,0.0
67670,5090.0,21.0,1.0,0.0,0.0,0.0
67671,5090.0,22.0,1.0,0.0,0.0,0.0
67672,5090.0,23.0,1.0,0.0,0.0,0.0
67673,5090.0,24.0,1.0,0.0,1.0,0.0
67674,5090.0,25.0,1.0,0.0,0.0,0.0
67675,5090.0,26.0,1.0,0.0,1.0,0.0
67676,5090.0,27.0,1.0,0.0,2.0,0.0
67677,5090.0,28.0,1.0,0.0,1.0,0.0
67678,5090.0,29.0,1.0,0.0,2.0,0.0
67679,5090.0,30.0,1.0,0.0,0.0,0.0
67680,5090.0,31.0,0.0,1.0,0.0,0.0
67681,5091.0,0.0,1.0,0.0,1.0,1.0
67682,5091.0,1.0,1.0,0.0,2.0,1.0
67683,5091.0,2.0,1.0,0.0,0.0,1.0
67684,5091.0,3.0,1.0,0.0,1.0,1.0
67685,5091.0,4.0,1.0,0.0,2.0,1.0
67686,5091.0,5.0,1.0,0.0,1.0,1.0
67687,5091.0,6.0,1.0,0.0,0.0,1.0
67688,5091.0,7.0,1.0,0.0,0.0,1.0
67689,5091.0,8.0,1.0,0.0,2.0,1.0
67690,5091.0,9.0,1.0,0.0,1.0,1.0
67691,5091.0,10.0,1.0,0.0,1.0,1.0
67692,5091.0,11.0,1.0,0.0,0.0,1.0
67693,5091.0,12.0,0.0,1.0,0.0,1.0
67694,5092.0,0.0,1.0,0.0,1.0,0.0
67695,5092.0,1.0,1.0,0.0,2.0,0.0
67696,5092.0,2.0,1.0,0.0,0.0,0.0
67697,5092.0,3.0,1.0,0.0,1.0,0.0
67698,5092.0,4.0,1.0,0.0,1.0,0.0
67699,5092.0,5.0,1.0,0.0,0.0,0.0
67700,5092.0,6.0,1.0,0.0,0.0,0.0
67701,5092.0,7.0,1.0,0.0,2.0,0.0
67702,5092.0,8.0,1.0,0.0,1.0,0.0
67703,5092.0,9.0,1.0,0.0,1.0,0.0
67704,5092.0,10.0,1.0,0.0,0.0,0.0
67705,5092.0,11.0,1.0,0.0,0.0,0.0
67706,5092.0,12.0,1.0,0.0,1.0,0.0
67707,5092.0,13.0,1.0,0.0,2.0,0.0
67708,5092.0,14.0,1.0,0.0,2.0,0.0
67709,5092.0,15.0,1.0,0.0,2.0,0.0
67710,5092.0,16.0,1.0,0.0,2.0,0.0
67711,5092.0,17.0,1.0,0.0,0.0,0.0
67712,5092.0,18.0,1.0,0.0,1.0,0.0
67713,5092.0,19.0,1.0,0.0,1.0,0.0
67714,5092.0,20.0,1.0,0.0,1.0,0.0
67715,5092.0,21.0,1.0,0.0,0.0,0.0
67716,5092.0,22.0,1.0,0.0,0.0,0.0
67717,5092.0,23.0,1.0,0.0,0.0,0.0
67718,5092.0,24.0,1.0,0.0,1.0,0.0
67719,5092.0,25.0,1.0,0.0,0.0,0.0
67720,5092.0,26.0,1.0,0.0,2.0,0.0
67721,5092.0,27.0,1.0,0.0,1.0,0.0
67722,5092.0,28.0,1.0,0.0,2.0,0.0
67723,5092.0,29.0,1.0,0.0,1.0,0.0
67724,5092.0,30.0,1.0,0.0,1.0,0.0
67725,5092.0,31.0,0.0,1.0,0.0,0.0
67726,5093.0,0.0,1.0,0.0,1.0,1.0
67727,5093.0,1.0,1.0,0.0,2.0,1.0
67728,5093.0,2.0,1.0,0.0,0.0,1.0
67729,5093.0,3.0,1.0,0.0,1.0,1.0
67730,5093.0,4.0,1.0,0.0,1.0,1.0
67731,5093.0,5.0,0.0,1.0,0.0,1.0
67732,5094.0,0.0,1.0,0.0,1.0,0.0
67733,5094.0,1.0,1.0,0.0,2.0,0.0
67734,5094.0,2.0,1.0,0.0,0.0,0.0
67735,5094.0,3.0,1.0,0.0,1.0,0.0
67736,5094.0,4.0,1.0,0.0,1.0,0.0
67737,5094.0,5.0,1.0,0.0,0.0,0.0
67738,5094.0,6.0,1.0,0.0,0.0,0.0
67739,5094.0,7.0,1.0,0.0,2.0,0.0
67740,5094.0,8.0,1.0,0.0,1.0,0.0
67741,5094.0,9.0,1.0,0.0,1.0,0.0
67742,5094.0,10.0,1.0,0.0,0.0,0.0
67743,5094.0,11.0,1.0,0.0,0.0,0.0
67744,5094.0,12.0,1.0,0.0,1.0,0.0
67745,5094.0,13.0,1.0,0.0,0.0,0.0
67746,5094.0,14.0,1.0,0.0,2.0,0.0
67747,5094.0,15.0,1.0,0.0,1.0,0.0
67748,5094.0,16.0,1.0,0.0,2.0,0.0
67749,5094.0,17.0,1.0,0.0,0.0,0.0
67750,5094.0,18.0,1.0,0.0,1.0,0.0
67751,5094.0,19.0,1.0,0.0,1.0,0.0
67752,5094.0,20.0,1.0,0.0,1.0,0.0
67753,5094.0,21.0,1.0,0.0,0.0,0.0
67754,5094.0,22.0,1.0,0.0,0.0,0.0
67755,5094.0,23.0,1.0,0.0,0.0,0.0
67756,5094.0,24.0,1.0,0.0,1.0,0.0
67757,5094.0,25.0,1.0,0.0,0.0,0.0
67758,5094.0,26.0,1.0,0.0,2.0,0.0
67759,5094.0,27.0,1.0,0.0,1.0,0.0
67760,5094.0,28.0,1.0,0.0,2.0,0.0
67761,5094.0,29.0,1.0,0.0,1.0,0.0
67762,5094.0,30.0,1.0,0.0,1.0,0.0
67763,5094.0,31.0,0.0,1.0,1.0,0.0
67764,5095.0,0.0,1.0,0.0,1.0,1.0
67765,5095.0,1.0,1.0,0.0,2.0,1.0
67766,5095.0,2.0,1.0,0.0,0.0,1.0
67767,5095.0,3.0,1.0,0.0,1.0,1.0
67768,5095.0,4.0,1.0,0.0,1.0,1.0
67769,5095.0,5.0,0.0,1.0,1.0,1.0
67770,5096.0,0.0,1.0,0.0,1.0,0.0
67771,5096.0,1.0,1.0,0.0,1.0,0.0
67772,5096.0,2.0,1.0,0.0,0.0,0.0
67773,5096.0,3.0,0.0,1.0,0.0,0.0
67774,5097.0,0.0,1.0,0.0,1.0,1.0
67775,5097.0,1.0,1.0,0.0,2.0,1.0
67776,5097.0,2.0,1.0,0.0,0.0,1.0
67777,5097.0,3.0,1.0,0.0,1.0,1.0
67778,5097.0,4.0,1.0,0.0,1.0,1.0
67779,5097.0,5.0,0.0,1.0,1.0,1.0
67780,5098.0,0.0,1.0,0.0,1.0,0.0
67781,5098.0,1.0,1.0,0.0,2.0,0.0
67782,5098.0,2.0,1.0,0.0,0.0,0.0
67783,5098.0,3.0,1.0,0.0,1.0,0.0
67784,5098.0,4.0,1.0,0.0,1.0,0.0
67785,5098.0,5.0,1.0,0.0,0.0,0.0
67786,5098.0,6.0,1.0,0.0,0.0,0.0
67787,5098.0,7.0,1.0,0.0,2.0,0.0
67788,5098.0,8.0,1.0,0.0,1.0,0.0
67789,5098.0,9.0,1.0,0.0,1.0,0.0
67790,5098.0,10.0,1.0,0.0,0.0,0.0
67791,5098.0,11.0,1.0,0.0,0.0,0.0
67792,5098.0,12.0,1.0,0.0,1.0,0.0
67793,5098.0,13.0,1.0,0.0,2.0,0.0
67794,5098.0,14.0,1.0,0.0,2.0,0.0
67795,5098.0,15.0,1.0,0.0,2.0,0.0
67796,5098.0,16.0,1.0,0.0,2.0,0.0
67797,5098.0,17.0,1.0,0.0,1.0,0.0
67798,5098.0,18.0,0.0,1.0,0.0,0.0
67799,5099.0,0.0,1.0,0.0,1.0,1.0
67800,5099.0,1.0,1.0,0.0,2.0,1.0
67801,5099.0,2.0,1.0,0.0,0.0,1.0
67802,5099.0,3.0,1.0,0.0,1.0,1.0
67803,5099.0,4.0,1.0,0.0,1.0,1.0
67804,5099.0,5.0,0.0,1.0,0.0,1.0
67805,5100.0,0.0,1.0,0.0,2.0,0.0
67806,5100.0,1.0,1.0,0.0,1.0,0.0
67807,5100.0,2.0,1.0,0.0,0.0,0.0
67808,5100.0,3.0,1.0,0.0,1.0,0.0
67809,5100.0,4.0,1.0,0.0,1.0,0.0
67810,5100.0,5.0,1.0,0.0,0.0,0.0
67811,5100.0,6.0,1.0,0.0,0.0,0.0
67812,5100.0,7.0,1.0,0.0,2.0,0.0
67813,5100.0,8.0,1.0,0.0,1.0,0.0
67814,5100.0,9.0,1.0,0.0,1.0,0.0
67815,5100.0,10.0,1.0,0.0,0.0,0.0
67816,5100.0,11.0,1.0,0.0,0.0,0.0
67817,5100.0,12.0,1.0,0.0,1.0,0.0
67818,5100.0,13.0,1.0,0.0,2.0,0.0
67819,5100.0,14.0,1.0,0.0,2.0,0.0
67820,5100.0,15.0,1.0,0.0,2.0,0.0
67821,5100.0,16.0,1.0,0.0,2.0,0.0
67822,5100.0,17.0,1.0,0.0,1.0,0.0
67823,5100.0,18.0,0.0,1.0,1.0,0.0
67824,5101.0,0.0,1.0,0.0,1.0,1.0
67825,5101.0,1.0,1.0,0.0,0.0,1.0
67826,5101.0,2.0,1.0,0.0,2.0,1.0
67827,5101.0,3.0,1.0,0.0,1.0,1.0
67828,5101.0,4.0,1.0,0.0,1.0,1.0
67829,5101.0,5.0,1.0,0.0,0.0,1.0
67830,5101.0,6.0,0.0,1.0,1.0,1.0
67831,5102.0,0.0,1.0,0.0,1.0,0.0
67832,5102.0,1.0,1.0,0.0,2.0,0.0
67833,5102.0,2.0,1.0,0.0,0.0,0.0
67834,5102.0,3.0,1.0,0.0,1.0,0.0
67835,5102.0,4.0,1.0,0.0,1.0,0.0
67836,5102.0,5.0,1.0,0.0,0.0,0.0
67837,5102.0,6.0,1.0,0.0,0.0,0.0
67838,5102.0,7.0,1.0,0.0,2.0,0.0
67839,5102.0,8.0,1.0,0.0,1.0,0.0
67840,5102.0,9.0,1.0,0.0,1.0,0.0
67841,5102.0,10.0,1.0,0.0,0.0,0.0
67842,5102.0,11.0,1.0,0.0,0.0,0.0
67843,5102.0,12.0,1.0,0.0,2.0,0.0
67844,5102.0,13.0,1.0,0.0,2.0,0.0
67845,5102.0,14.0,1.0,0.0,2.0,0.0
67846,5102.0,15.0,1.0,0.0,1.0,0.0
67847,5102.0,16.0,1.0,0.0,2.0,0.0
67848,5102.0,17.0,1.0,0.0,0.0,0.0
67849,5102.0,18.0,1.0,0.0,1.0,0.0
67850,5102.0,19.0,1.0,0.0,1.0,0.0
67851,5102.0,20.0,1.0,0.0,1.0,0.0
67852,5102.0,21.0,1.0,0.0,0.0,0.0
67853,5102.0,22.0,1.0,0.0,0.0,0.0
67854,5102.0,23.0,1.0,0.0,0.0,0.0
67855,5102.0,24.0,1.0,0.0,1.0,0.0
67856,5102.0,25.0,1.0,0.0,0.0,0.0
67857,5102.0,26.0,1.0,0.0,2.0,0.0
67858,5102.0,27.0,1.0,0.0,1.0,0.0
67859,5102.0,28.0,1.0,0.0,2.0,0.0
67860,5102.0,29.0,1.0,0.0,1.0,0.0
67861,5102.0,30.0,1.0,0.0,2.0,0.0
67862,5102.0,31.0,0.0,1.0,0.0,0.0
67863,5103.0,0.0,1.0,0.0,1.0,1.0
67864,5103.0,1.0,1.0,0.0,2.0,1.0
67865,5103.0,2.0,1.0,0.0,0.0,1.0
67866,5103.0,3.0,1.0,0.0,1.0,1.0
67867,5103.0,4.0,1.0,0.0,1.0,1.0
67868,5103.0,5.0,0.0,1.0,1.0,1.0
67869,5104.0,0.0,1.0,0.0,1.0,0.0
67870,5104.0,1.0,1.0,0.0,2.0,0.0
67871,5104.0,2.0,1.0,0.0,0.0,0.0
67872,5104.0,3.0,1.0,0.0,1.0,0.0
67873,5104.0,4.0,1.0,0.0,1.0,0.0
67874,5104.0,5.0,1.0,0.0,0.0,0.0
67875,5104.0,6.0,1.0,0.0,0.0,0.0
67876,5104.0,7.0,1.0,0.0,2.0,0.0
67877,5104.0,8.0,1.0,0.0,1.0,0.0
67878,5104.0,9.0,1.0,0.0,1.0,0.0
67879,5104.0,10.0,1.0,0.0,0.0,0.0
67880,5104.0,11.0,1.0,0.0,0.0,0.0
67881,5104.0,12.0,1.0,0.0,2.0,0.0
67882,5104.0,13.0,1.0,0.0,2.0,0.0
67883,5104.0,14.0,1.0,0.0,2.0,0.0
67884,5104.0,15.0,1.0,0.0,1.0,0.0
67885,5104.0,16.0,1.0,0.0,2.0,0.0
67886,5104.0,17.0,1.0,0.0,0.0,0.0
67887,5104.0,18.0,1.0,0.0,1.0,0.0
67888,5104.0,19.0,1.0,0.0,1.0,0.0
67889,5104.0,20.0,1.0,0.0,1.0,0.0
67890,5104.0,21.0,1.0,0.0,0.0,0.0
67891,5104.0,22.0,1.0,0.0,0.0,0.0
67892,5104.0,23.0,1.0,0.0,0.0,0.0
67893,5104.0,24.0,1.0,0.0,1.0,0.0
67894,5104.0,25.0,1.0,0.0,2.0,0.0
67895,5104.0,26.0,1.0,0.0,2.0,0.0
67896,5104.0,27.0,1.0,0.0,2.0,0.0
67897,5104.0,28.0,1.0,0.0,1.0,0.0
67898,5104.0,29.0,1.0,0.0,1.0,0.0
67899,5104.0,30.0,1.0,0.0,1.0,0.0
67900,5104.0,31.0,0.0,1.0,0.0,0.0
67901,5105.0,0.0,1.0,0.0,1.0,1.0
67902,5105.0,1.0,1.0,0.0,2.0,1.0
67903,5105.0,2.0,1.0,0.0,0.0,1.0
67904,5105.0,3.0,1.0,0.0,1.0,1.0
67905,5105.0,4.0,1.0,0.0,1.0,1.0
67906,5105.0,5.0,0.0,1.0,0.0,1.0
67907,5106.0,0.0,1.0,0.0,1.0,0.0
67908,5106.0,1.0,1.0,0.0,2.0,0.0
67909,5106.0,2.0,1.0,0.0,0.0,0.0
67910,5106.0,3.0,1.0,0.0,1.0,0.0
67911,5106.0,4.0,1.0,0.0,1.0,0.0
67912,5106.0,5.0,1.0,0.0,0.0,0.0
67913,5106.0,6.0,1.0,0.0,0.0,0.0
67914,5106.0,7.0,1.0,0.0,2.0,0.0
67915,5106.0,8.0,1.0,0.0,1.0,0.0
67916,5106.0,9.0,1.0,0.0,1.0,0.0
67917,5106.0,10.0,1.0,0.0,0.0,0.0
67918,5106.0,11.0,1.0,0.0,0.0,0.0
67919,5106.0,12.0,1.0,0.0,2.0,0.0
67920,5106.0,13.0,1.0,0.0,1.0,0.0
67921,5106.0,14.0,1.0,0.0,2.0,0.0
67922,5106.0,15.0,1.0,0.0,1.0,0.0
67923,5106.0,16.0,1.0,0.0,0.0,0.0
67924,5106.0,17.0,1.0,0.0,0.0,0.0
67925,5106.0,18.0,1.0,0.0,1.0,0.0
67926,5106.0,19.0,1.0,0.0,2.0,0.0
67927,5106.0,20.0,1.0,0.0,1.0,0.0
67928,5106.0,21.0,0.0,1.0,1.0,0.0
67929,5107.0,0.0,1.0,0.0,1.0,1.0
67930,5107.0,1.0,1.0,0.0,0.0,1.0
67931,5107.0,2.0,1.0,0.0,2.0,1.0
67932,5107.0,3.0,1.0,0.0,1.0,1.0
67933,5107.0,4.0,1.0,0.0,1.0,1.0
67934,5107.0,5.0,0.0,1.0,1.0,1.0
67935,5108.0,0.0,1.0,0.0,1.0,0.0
67936,5108.0,1.0,1.0,0.0,0.0,0.0
67937,5108.0,2.0,1.0,0.0,2.0,0.0
67938,5108.0,3.0,1.0,0.0,1.0,0.0
67939,5108.0,4.0,1.0,0.0,1.0,0.0
67940,5108.0,5.0,1.0,0.0,1.0,0.0
67941,5108.0,6.0,1.0,0.0,0.0,0.0
67942,5108.0,7.0,0.0,1.0,2.0,0.0
67943,5109.0,0.0,1.0,0.0,1.0,1.0
67944,5109.0,1.0,1.0,0.0,0.0,1.0
67945,5109.0,2.0,1.0,0.0,2.0,1.0
67946,5109.0,3.0,1.0,0.0,1.0,1.0
67947,5109.0,4.0,1.0,0.0,2.0,1.0
67948,5109.0,5.0,1.0,0.0,1.0,1.0
67949,5109.0,6.0,1.0,0.0,0.0,1.0
67950,5109.0,7.0,1.0,0.0,0.0,1.0
67951,5109.0,8.0,1.0,0.0,2.0,1.0
67952,5109.0,9.0,1.0,0.0,1.0,1.0
67953,5109.0,10.0,1.0,0.0,1.0,1.0
67954,5109.0,11.0,1.0,0.0,0.0,1.0
67955,5109.0,12.0,0.0,1.0,0.0,1.0
67956,5110.0,0.0,1.0,0.0,1.0,0.0
67957,5110.0,1.0,1.0,0.0,0.0,0.0
67958,5110.0,2.0,1.0,0.0,2.0,0.0
67959,5110.0,3.0,1.0,0.0,1.0,0.0
67960,5110.0,4.0,1.0,0.0,1.0,0.0
67961,5110.0,5.0,1.0,0.0,0.0,0.0
67962,5110.0,6.0,1.0,0.0,0.0,0.0
67963,5110.0,7.0,1.0,0.0,2.0,0.0
67964,5110.0,8.0,1.0,0.0,1.0,0.0
67965,5110.0,9.0,1.0,0.0,1.0,0.0
